iteration,x1,x2,f_value
680,-0.4999999999999999,1.0,0.75
681,-0.4999999999999999,1.0,0.75
682,-0.4999999999999999,1.0,0.75
683,-0.4999999999999999,1.0,0.75
684,-0.4999999999999999,1.0,0.75
685,-0.4999999999999999,1.0,0.75
686,-0.4999999999999999,1.0,0.75
687,-0.4999999999999999,1.0,0.75
688,-0.4999999999999999,1.0,0.75
689,-0.4999999999999999,1.0,0.75
690,-0.4999999999999999,1.0,0.75
691,-0.4999999999999999,1.0,0.75
692,-0.4999999999999999,1.0,0.75
693,-0.4999999999999999,1.0,0.75
694,-0.4999999999999999,1.0,0.75
695,-0.4999999999999999,1.0,0.75
696,-0.4999999999999999,1.0,0.75
697,-0.4999999999999999,1.0,0.75
698,-0.4999999999999999,1.0,0.75
699,-0.4999999999999999,1.0,0.75
700,-0.4999999999999999,1.0,0.75
701,-0.4999999999999999,1.0,0.75
702,-0.4999999999999999,1.0,0.75
703,-0.4999999999999999,1.0,0.75
704,-0.4999999999999999,1.0,0.75
705,-0.4999999999999999,1.0,0.75
706,-0.4999999999999999,1.0,0.75
707,-0.4999999999999999,1.0,0.75
708,-0.4999999999999999,1.0,0.75
709,-0.4999999999999999,1.0,0.75
710,-0.4999999999999999,1.0,0.75
711,-0.4999999999999999,1.0,0.75
712,-0.4999999999999999,1.0,0.75
713,-0.4999999999999999,1.0,0.75
714,-0.4999999999999999,1.0,0.75
715,-0.4999999999999999,1.0,0.75
716,-0.4999999999999999,1.0,0.75
717,-0.4999999999999999,1.0,0.75
718,-0.4999999999999999,1.0,0.75
719,-0.4999999999999999,1.0,0.75
720,-0.4999999999999999,1.0,0.75
721,-0.4999999999999999,1.0,0.75
722,-0.4999999999999999,1.0,0.75
723,-0.4999999999999999,1.0,0.75
724,-0.4999999999999999,1.0,0.75
725,-0.4999999999999999,1.0,0.75
726,-0.4999999999999999,1.0,0.75
727,-0.4999999999999999,1.0,0.75
728,-0.4999999999999999,1.0,0.75
729,-0.4999999999999999,1.0,0.75
730,-0.4999999999999999,1.0,0.75
731,-0.4999999999999999,1.0,0.75
732,-0.4999999999999999,1.0,0.75
733,-0.4999999999999999,1.0,0.75
734,-0.4999999999999999,1.0,0.75
735,-0.4999999999999999,1.0,0.75
736,-0.4999999999999999,1.0,0.75
737,-0.4999999999999999,1.0,0.75
738,-0.4999999999999999,1.0,0.75
739,-0.4999999999999999,1.0,0.75
740,-0.4999999999999999,1.0,0.75
741,-0.4999999999999999,1.0,0.75
742,-0.4999999999999999,1.0,0.75
743,-0.4999999999999999,1.0,0.75
744,-0.4999999999999999,1.0,0.75
745,-0.4999999999999999,1.0,0.75
746,-0.4999999999999999,1.0,0.75
747,-0.4999999999999999,1.0,0.75
748,-0.4999999999999999,1.0,0.75
749,-0.4999999999999999,1.0,0.75
750,-0.4999999999999999,1.0,0.75
751,-0.4999999999999999,1.0,0.75
752,-0.4999999999999999,1.0,0.75
753,-0.4999999999999999,1.0,0.75
754,-0.4999999999999999,1.0,0.75
755,-0.4999999999999999,1.0,0.75
756,-0.4999999999999999,1.0,0.75
757,-0.4999999999999999,1.0,0.75
758,-0.4999999999999999,1.0,0.75
759,-0.4999999999999999,1.0,0.75
760,-0.4999999999999999,1.0,0.75
761,-0.4999999999999999,1.0,0.75
762,-0.4999999999999999,1.0,0.75
763,-0.4999999999999999,1.0,0.75
764,-0.4999999999999999,1.0,0.75
765,-0.4999999999999999,1.0,0.75
766,-0.4999999999999999,1.0,0.75
767,-0.4999999999999999,1.0,0.75
768,-0.4999999999999999,1.0,0.75
769,-0.4999999999999999,1.0,0.75
770,-0.4999999999999999,1.0,0.75
771,-0.4999999999999999,1.0,0.75
772,-0.4999999999999999,1.0,0.75
773,-0.4999999999999999,1.0,0.75
774,-0.4999999999999999,1.0,0.75
775,-0.4999999999999999,1.0,0.75
776,-0.4999999999999999,1.0,0.75
777,-0.4999999999999999,1.0,0.75
778,-0.4999999999999999,1.0,0.75
779,-0.4999999999999999,1.0,0.75
780,-0.4999999999999999,1.0,0.75
781,-0.4999999999999999,1.0,0.75
782,-0.4999999999999999,1.0,0.75
783,-0.4999999999999999,1.0,0.75
784,-0.4999999999999999,1.0,0.75
785,-0.4999999999999999,1.0,0.75
786,-0.4999999999999999,1.0,0.75
787,-0.4999999999999999,1.0,0.75
788,-0.4999999999999999,1.0,0.75
789,-0.4999999999999999,1.0,0.75
790,-0.4999999999999999,1.0,0.75
791,-0.4999999999999999,1.0,0.75
792,-0.4999999999999999,1.0,0.75
793,-0.4999999999999999,1.0,0.75
794,-0.4999999999999999,1.0,0.75
795,-0.4999999999999999,1.0,0.75
796,-0.4999999999999999,1.0,0.75
797,-0.4999999999999999,1.0,0.75
798,-0.4999999999999999,1.0,0.75
799,-0.4999999999999999,1.0,0.75
800,-0.4999999999999999,1.0,0.75
801,-0.4999999999999999,1.0,0.75
802,-0.4999999999999999,1.0,0.75
803,-0.4999999999999999,1.0,0.75
804,-0.4999999999999999,1.0,0.75
805,-0.4999999999999999,1.0,0.75
806,-0.4999999999999999,1.0,0.75
807,-0.4999999999999999,1.0,0.75
808,-0.4999999999999999,1.0,0.75
809,-0.4999999999999999,1.0,0.75
810,-0.4999999999999999,1.0,0.75
811,-0.4999999999999999,1.0,0.75
812,-0.4999999999999999,1.0,0.75
813,-0.4999999999999999,1.0,0.75
814,-0.4999999999999999,1.0,0.75
815,-0.4999999999999999,1.0,0.75
816,-0.4999999999999999,1.0,0.75
817,-0.4999999999999999,1.0,0.75
818,-0.4999999999999999,1.0,0.75
819,-0.4999999999999999,1.0,0.75
820,-0.4999999999999999,1.0,0.75
821,-0.4999999999999999,1.0,0.75
822,-0.4999999999999999,1.0,0.75
823,-0.4999999999999999,1.0,0.75
824,-0.4999999999999999,1.0,0.75
825,-0.4999999999999999,1.0,0.75
826,-0.4999999999999999,1.0,0.75
827,-0.4999999999999999,1.0,0.75
828,-0.4999999999999999,1.0,0.75
829,-0.4999999999999999,1.0,0.75
830,-0.4999999999999999,1.0,0.75
831,-0.4999999999999999,1.0,0.75
832,-0.4999999999999999,1.0,0.75
833,-0.4999999999999999,1.0,0.75
834,-0.4999999999999999,1.0,0.75
835,-0.4999999999999999,1.0,0.75
836,-0.4999999999999999,1.0,0.75
837,-0.4999999999999999,1.0,0.75
838,-0.4999999999999999,1.0,0.75
839,-0.4999999999999999,1.0,0.75
840,-0.4999999999999999,1.0,0.75
841,-0.4999999999999999,1.0,0.75
842,-0.4999999999999999,1.0,0.75
843,-0.4999999999999999,1.0,0.75
844,-0.4999999999999999,1.0,0.75
845,-0.4999999999999999,1.0,0.75
846,-0.4999999999999999,1.0,0.75
847,-0.4999999999999999,1.0,0.75
848,-0.4999999999999999,1.0,0.75
849,-0.4999999999999999,1.0,0.75
850,-0.4999999999999999,1.0,0.75
851,-0.4999999999999999,1.0,0.75
852,-0.4999999999999999,1.0,0.75
853,-0.4999999999999999,1.0,0.75
854,-0.4999999999999999,1.0,0.75
855,-0.4999999999999999,1.0,0.75
856,-0.4999999999999999,1.0,0.75
857,-0.4999999999999999,1.0,0.75
858,-0.4999999999999999,1.0,0.75
859,-0.4999999999999999,1.0,0.75
860,-0.4999999999999999,1.0,0.75
861,-0.4999999999999999,1.0,0.75
862,-0.4999999999999999,1.0,0.75
863,-0.4999999999999999,1.0,0.75
864,-0.4999999999999999,1.0,0.75
865,-0.4999999999999999,1.0,0.75
866,-0.4999999999999999,1.0,0.75
867,-0.4999999999999999,1.0,0.75
868,-0.4999999999999999,1.0,0.75
869,-0.4999999999999999,1.0,0.75
870,-0.4999999999999999,1.0,0.75
871,-0.4999999999999999,1.0,0.75
872,-0.4999999999999999,1.0,0.75
873,-0.4999999999999999,1.0,0.75
874,-0.4999999999999999,1.0,0.75
875,-0.4999999999999999,1.0,0.75
876,-0.4999999999999999,1.0,0.75
877,-0.4999999999999999,1.0,0.75
878,-0.4999999999999999,1.0,0.75
879,-0.4999999999999999,1.0,0.75
880,-0.4999999999999999,1.0,0.75
881,-0.4999999999999999,1.0,0.75
882,-0.4999999999999999,1.0,0.75
883,-0.4999999999999999,1.0,0.75
884,-0.4999999999999999,1.0,0.75
885,-0.4999999999999999,1.0,0.75
886,-0.4999999999999999,1.0,0.75
887,-0.4999999999999999,1.0,0.75
888,-0.4999999999999999,1.0,0.75
889,-0.4999999999999999,1.0,0.75
890,-0.4999999999999999,1.0,0.75
891,-0.4999999999999999,1.0,0.75
892,-0.4999999999999999,1.0,0.75
893,-0.4999999999999999,1.0,0.75
894,-0.4999999999999999,1.0,0.75
895,-0.4999999999999999,1.0,0.75
896,-0.4999999999999999,1.0,0.75
897,-0.4999999999999999,1.0,0.75
898,-0.4999999999999999,1.0,0.75
899,-0.4999999999999999,1.0,0.75
900,-0.4999999999999999,1.0,0.75
901,-0.4999999999999999,1.0,0.75
902,-0.4999999999999999,1.0,0.75
903,-0.4999999999999999,1.0,0.75
904,-0.4999999999999999,1.0,0.75
905,-0.4999999999999999,1.0,0.75
906,-0.4999999999999999,1.0,0.75
907,-0.4999999999999999,1.0,0.75
908,-0.4999999999999999,1.0,0.75
909,-0.4999999999999999,1.0,0.75
910,-0.4999999999999999,1.0,0.75
911,-0.4999999999999999,1.0,0.75
912,-0.4999999999999999,1.0,0.75
913,-0.4999999999999999,1.0,0.75
914,-0.4999999999999999,1.0,0.75
915,-0.4999999999999999,1.0,0.75
916,-0.4999999999999999,1.0,0.75
917,-0.4999999999999999,1.0,0.75
918,-0.4999999999999999,1.0,0.75
919,-0.4999999999999999,1.0,0.75
920,-0.4999999999999999,1.0,0.75
921,-0.4999999999999999,1.0,0.75
922,-0.4999999999999999,1.0,0.75
923,-0.4999999999999999,1.0,0.75
924,-0.4999999999999999,1.0,0.75
925,-0.4999999999999999,1.0,0.75
926,-0.4999999999999999,1.0,0.75
927,-0.4999999999999999,1.0,0.75
928,-0.4999999999999999,1.0,0.75
929,-0.4999999999999999,1.0,0.75
930,-0.4999999999999999,1.0,0.75
931,-0.4999999999999999,1.0,0.75
932,-0.4999999999999999,1.0,0.75
933,-0.4999999999999999,1.0,0.75
934,-0.4999999999999999,1.0,0.75
935,-0.4999999999999999,1.0,0.75
936,-0.4999999999999999,1.0,0.75
937,-0.4999999999999999,1.0,0.75
938,-0.4999999999999999,1.0,0.75
939,-0.4999999999999999,1.0,0.75
940,-0.4999999999999999,1.0,0.75
941,-0.4999999999999999,1.0,0.75
942,-0.4999999999999999,1.0,0.75
943,-0.4999999999999999,1.0,0.75
944,-0.4999999999999999,1.0,0.75
945,-0.4999999999999999,1.0,0.75
946,-0.4999999999999999,1.0,0.75
947,-0.4999999999999999,1.0,0.75
948,-0.4999999999999999,1.0,0.75
949,-0.4999999999999999,1.0,0.75
950,-0.4999999999999999,1.0,0.75
951,-0.4999999999999999,1.0,0.75
952,-0.4999999999999999,1.0,0.75
953,-0.4999999999999999,1.0,0.75
954,-0.4999999999999999,1.0,0.75
955,-0.4999999999999999,1.0,0.75
956,-0.4999999999999999,1.0,0.75
957,-0.4999999999999999,1.0,0.75
958,-0.4999999999999999,1.0,0.75
959,-0.4999999999999999,1.0,0.75
960,-0.4999999999999999,1.0,0.75
961,-0.4999999999999999,1.0,0.75
962,-0.4999999999999999,1.0,0.75
963,-0.4999999999999999,1.0,0.75
964,-0.4999999999999999,1.0,0.75
965,-0.4999999999999999,1.0,0.75
966,-0.4999999999999999,1.0,0.75
967,-0.4999999999999999,1.0,0.75
968,-0.4999999999999999,1.0,0.75
969,-0.4999999999999999,1.0,0.75
970,-0.4999999999999999,1.0,0.75
971,-0.4999999999999999,1.0,0.75
972,-0.4999999999999999,1.0,0.75
973,-0.4999999999999999,1.0,0.75
974,-0.4999999999999999,1.0,0.75
975,-0.4999999999999999,1.0,0.75
976,-0.4999999999999999,1.0,0.75
977,-0.4999999999999999,1.0,0.75
978,-0.4999999999999999,1.0,0.75
979,-0.4999999999999999,1.0,0.75
980,-0.4999999999999999,1.0,0.75
981,-0.4999999999999999,1.0,0.75
982,-0.4999999999999999,1.0,0.75
983,-0.4999999999999999,1.0,0.75
984,-0.4999999999999999,1.0,0.75
985,-0.4999999999999999,1.0,0.75
986,-0.4999999999999999,1.0,0.75
987,-0.4999999999999999,1.0,0.75
988,-0.4999999999999999,1.0,0.75
989,-0.4999999999999999,1.0,0.75
990,-0.4999999999999999,1.0,0.75
991,-0.4999999999999999,1.0,0.75
992,-0.4999999999999999,1.0,0.75
993,-0.4999999999999999,1.0,0.75
994,-0.4999999999999999,1.0,0.75
995,-0.4999999999999999,1.0,0.75
996,-0.4999999999999999,1.0,0.75
997,-0.4999999999999999,1.0,0.75
998,-0.4999999999999999,1.0,0.75
999,-0.4999999999999999,1.0,0.75
1000,-0.4999999999999999,1.0,0.75
